Result, Test Name, Power Priority, Power Level, Iteration, Var MSA, Dataset File,Point Result 1, Var Actual 1, Var Target 1, Var Min Allowed 1, Var Max Allowed 1,Point Result 2, Var Actual 2, Var Target 2, Var Min Allowed 2, Var Max Allowed 2,Point Result 3, Var Actual 3, Var Target 3, Var Min Allowed 3, Var Max Allowed 3
, , , , , , , Pass, 11616.96875, 11500.0, 11000.0, 12000.0, Pass, 11616.96875, 11500.0, 11000.0, 12000.0, Pass, 11616.96875, 11500.0, 11000.0, 12000.0
, , , , , , , Pass, 11472.5742188, 11500.0, 7718.16666667, 12000.0, Pass, 11472.5742188, 11500.0, 7680.73333333, 12000.0, Pass, 11472.5742188, 11500.0, 7687.5, 12000.0
, , , , , , , Pass, 10717.1647135, 8480.5, 4647.16666667, 12000.0, Pass, 10717.1647135, 8475.36666667, 4642.03333333, 12000.0, Pass, 10717.1647135, 8458.8, 4625.46666667, 12000.0
, , , , , , , Pass, 8753.78710938, 5730.43333333, 1897.1, 9563.76666667, Pass, 8753.78710938, 5692.43333333, 1859.1, 9525.76666667, Pass, 8753.78710938, 5671.63333333, 1838.3, 9504.96666667
, , , , , , , Fail, 6684.75325521, 2695.1, -500.0, 6528.43333333, Fail, 6684.75325521, 2679.73333333, -500.0, 6513.06666667, Fail, 6684.75325521, 2683.63333333, -500.0, 6516.96666667
, , , , , , , Fail, 4617.60872396, 0.0, -500.0, 3796.4, Fail, 4617.60872396, 0.0, -500.0, 3765.46666667, Fail, 4617.60872396, 0.0, -500.0, 3758.13333333
, , , , , , , Fail, 3240.86067708, 0.0, -500.0, 1725.76666667, Fail, 3240.86067708, 0.0, -500.0, 1704.66666667, Fail, 3240.86067708, 0.0, -500.0, 1716.86666667
, , , , , , , Fail, 1898.78222656, 0.0, -500.0, 500.0, Fail, 1898.78222656, 0.0, -500.0, 500.0, Fail, 1898.78222656, 0.0, -500.0, 500.0
, , , , , , , Fail, 564.256917318, 0.0, -2104.2, 500.0, Fail, 564.256917318, 0.0, -2104.73333333, 500.0, Fail, 564.256917318, 0.0, -2093.3, 500.0
, , , , , , , Pass, -21.2568537394, -42.0, -3875.33333333, 500.0, Pass, -21.2568537394, -56.7333333333, -3890.06666667, 500.0, Pass, -21.2568537394, -72.3666666667, -3905.7, 500.0
, , , , , , , Pass, -22.4915059408, -3064.86666667, -6898.2, 500.0, Pass, -22.4915059408, -3047.0, -6880.33333333, 500.0, Pass, -22.4915059408, -3021.63333333, -6854.96666667, 500.0
, , , , , , , Fail, 0.503028551737, -5800.26666667, -9633.6, -1966.93333333, Fail, 0.503028551737, -5818.16666667, -9651.5, -1984.83333333, Fail, 0.503028551737, -5811.1, -9644.43333333, -1977.76666667
, , , , , , , Fail, -2651.97688802, -8790.1, -12000.0, -4956.76666667, Fail, -2651.97688802, -8759.43333333, -12000.0, -4926.1, Fail, -2651.97688802, -8739.46666667, -12000.0, -4906.13333333
, , , , , , , Fail, -6615.79882812, -11500.0, -12000.0, -7679.1, Fail, -6615.79882812, -11481.2666667, -12000.0, -7647.93333333, Fail, -6615.79882812, -11482.1666667, -12000.0, -7648.83333333
, , , , , , , Fail, -9714.59440104, -11500.0, -12000.0, -11000.0, Fail, -9714.59440104, -11500.0, -12000.0, -11000.0, Fail, -9714.59440104, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -9935.54101562, -11500.0, -12000.0, -11000.0, Fail, -9935.54101562, -11500.0, -12000.0, -11000.0, Fail, -9935.54101562, -11500.0, -12000.0, -11000.0
, , , , , , , Fail, -10094.7539062, -11500.0, -12000.0, -11000.0, Fail, -10094.7539062, -11500.0, -12000.0, -11000.0, Fail, -10094.7539062, -11500.0, -12000.0, -11000.0
Fail, VV_1_20_up_3, Reactive, 20.0, 3, 1500.0, VV_1_20_up_3.csv, , , , , , , , , , , , , , , 
